Table,Column_Name,Column_Description
process_audit_trail_dtl,process_audit_trail_hdr_uid,FK to process_audit_trail_hdr.process_audit_trail_hdr_uid.  Link to associated jeader record.
process_audit_trail_dtl,sequence_no,Sequence number allowing steps in the process to be sequenced.
process_audit_trail_hdr,created_by,User who created the record
process_audit_trail_hdr,date_created,Date and time the record was originally created
process_audit_trail_hdr,date_last_modified,Date and time the record was modified
process_audit_trail_hdr,last_maintained_by,User who last changed the record
process_audit_trail_hdr,process_audit_trail_hdr_uid,Unique internal Identifier
process_audit_trail_hdr,process_type_cd,code_p21.code_no value associated with the process being detailed
process_audit_trail_hdr,transaction_no,Transaction number associate with the process being detailed
process_in_progress_lock,argument1,Generic argument column to narrow down the process type further.
process_in_progress_lock,created_by,User who created the record
process_in_progress_lock,date_created,Date and time the record was originally created
process_in_progress_lock,date_last_modified,Date and time the record was modified
process_in_progress_lock,in_progress_flag,A flag storing whether the lock is currently active or not.
process_in_progress_lock,last_maintained_by,User who last changed the record
process_in_progress_lock,process_in_progress_lock_uid,Unique identifier for process_in_progress_lock.
process_in_progress_lock,process_type_cd,A numeric code representing the process type we are locking for.
process_in_progress_lock,transaction_login_date,The date and time the locking connection connected to DB.  Needed to uniquely identify a connection instance.
process_in_progress_lock,transaction_login_name,The login name associated with the locking connection.
process_in_progress_lock,transaction_spid,The SQL server SPID for the connection which is locking the specified process type.
process_notepad,activation_date,When should this note be activated?
process_notepad,created_by,User who created the record
process_notepad,date_created,Date and time the record was originally created
process_notepad,date_last_modified,Date and time the record was modified
process_notepad,delete_flag,Indicates whether this record is logically deleted
process_notepad,entry_date,When was this note entered?
process_notepad,expiration_date,When does this note expire?
process_notepad,last_maintained_by,User who last changed the record
process_notepad,mandatory,Is this a Mandatory note? Y or N
process_notepad,note,What are the contents of the note?
process_notepad,note_id,What is the unique identifier for this process note?
process_notepad,notepad_class_id,What is the class for this note?
process_notepad,process_notepad_uid,What is the unique identifier for this table
process_notepad,process_uid,What process does this note belong to?
process_notepad,topic,Topic - like a Header for the note
process_po_shipment_hdr,carrier_id,The carrier for this shipment.
process_po_shipment_hdr,confirmed_flag,Indicates that the associated Process PO was shipped.
process_po_shipment_hdr,created_by,User who created the record
process_po_shipment_hdr,date_created,Date and time the record was originally created
process_po_shipment_hdr,date_last_modified,Date and time the record was modified
process_po_shipment_hdr,instructions,A note field for any shipping instructions related to this shipment
process_po_shipment_hdr,last_maintained_by,User who last changed the record
process_po_shipment_hdr,po_no,The PO number for the Process PO this shipment record is associated with.
process_po_shipment_hdr,process_po_shipment_hdr_uid,Unique identifier for this shipment record.
process_po_shipment_hdr,ship_date,The date that the inventory for the associated Process PO was shipped.
process_po_shipment_hdr,tracking_number,The tracking number for this shipment.
process_predefined_item,auto_start_process,Should this process be started automatically when the raw item is received?
process_predefined_item,auto_start_process_from_oe,Should this process be started automatically when the finished item is ordered?
process_predefined_item,date_created,Indicates the date/time this record was created.
process_predefined_item,date_last_modified,Indicates the date/time this record was last modified.
process_predefined_item,finished_inv_mast_uid,What item is being producted by this relatinship between a process and a transaction?
process_predefined_item,finished_yield_qty,The number of finished items you have after a process has been completed.  
process_predefined_item,finished_yield_uom,The unit of measure for the finished item.
process_predefined_item,last_maintained_by,ID of the user who last maintained this record
process_predefined_item,process_predefined_item_uid,What is the internal -  unique identifier for a process predefined item?
process_predefined_item,process_uid,What process belongs to this relationship to a transaction?
process_predefined_item,raw_inv_mast_uid,The FK to the inv_mast record containing the item being processed.
process_predefined_item,raw_yield_qty,The number of raw items with which you are starting a process.  
process_predefined_item,raw_yield_uom,The unit of measure for the raw item.
process_predefined_item,row_status_flag,Indicates current record status.
process_x_trans_x_oe_line,date_created,Indicates the date/time this record was created.
process_x_trans_x_oe_line,date_last_modified,Indicates the date/time this record was last modified.
process_x_trans_x_oe_line,last_maintained_by,ID of the user who last maintained this record
process_x_trans_x_oe_line,oe_line_uid,Internal unique value to identify an order line.
process_x_trans_x_oe_line,process_x_trans_x_oe_line_uid, Unique Identifier of record 
process_x_trans_x_oe_line,process_x_transaction_uid,What is the unique identifier for this relationship between processes and transactions?
process_x_trans_x_oe_line,row_status_flag,Indicates current record status.
process_x_transaction,accumulated_cost_of_processing,Accumulated cost of process.
process_x_transaction,begin_date,The date to begin posting this voucher.
process_x_transaction,capture_usage_flag,Column indicates if usage will be captured for raw items. If set to Y usage will be captured. If set to N usage will not be captured.
process_x_transaction,completed_date,Completion date for process trasaction
process_x_transaction,confirmable_row_status_flag,Indicates current picking status.
process_x_transaction,country_of_origin,Custom column to store finished item's country of origin in Secondary Processing Window
process_x_transaction,date_created,Indicates the date/time this record was created.
process_x_transaction,date_last_modified,Indicates the date/time this record was last modified.
process_x_transaction,disposition,The disposition of the unallocated raw material.
process_x_transaction,estimated_date,What was the original estimate for a completion date for this relationship between a process and a transaction?
process_x_transaction,expected_date,What is the expected date that this relatinship between a process and a transaction should be completed?
process_x_transaction,extended_description,Extended description of the process.
process_x_transaction,finished_inv_mast_uid,What item is being producted by this relatinship between a process and a transaction?
process_x_transaction,finished_qty_completed,Created qty of finished item
process_x_transaction,finished_yield_qty,The number of finished items you have after a process has been completed.
process_x_transaction,finished_yield_uom,The unit of measure for the finished item.
process_x_transaction,last_maintained_by,ID of the user who last maintained this record
process_x_transaction,location_id,What location started the process?
process_x_transaction,parent_process_x_trans_uid,The unique identifier for the parent process.
process_x_transaction,process_cd,Code used to identify this process.
process_x_transaction,process_desc,Extended description for this process.
process_x_transaction,process_name,Name of the process.
process_x_transaction,process_po_without_allocation_flag,Allows the user to process first po without allocating to the transaction
process_x_transaction,process_uid,What process belongs to this relationship to a transaction?
process_x_transaction,process_x_transaction_uid,FK to process_x_transaction table
process_x_transaction,qty_completed,Quantity for which processing is complete.
process_x_transaction,qwo_no,QWO number. Used to track QA/QC receipt processes in both P21 and WA Solution
process_x_transaction,raw_inv_mast_uid,The FK to the inv_mast record containing the item being processed.
process_x_transaction,raw_qty_allocated,Quantity of raw material allocated to the process. Decremeted as material is completely processed.
process_x_transaction,raw_qty_requested,Quantity of raw material needed to start the process. Stored in eaches.
process_x_transaction,raw_yield_qty,The number of raw items with which you are starting a process.
process_x_transaction,raw_yield_uom,The unit of measure for the raw item.
process_x_transaction,report_printed_flag,Whether the traveler report has been printed
process_x_transaction,retrieved_by_wms,Determines whether or not this record has been retrieved by pathguide
process_x_transaction,row_status_flag,Indicates current record status.
process_x_transaction,transaction_line_no,What was the line number of the transaction that started the process?
process_x_transaction,transaction_no,The document number of the transaction that started the process (i.e. Order Number -  PO Number)
process_x_transaction,transaction_type,What kind of transaction started the process?
process_x_transaction_detail,allow_partials,Indicates whether partial quantities can be moved to a new stage.
process_x_transaction_detail,backflush_flag,Determines whether the process will allow Backflushing functionality
process_x_transaction_detail,buyer_id,Buyer for stages that require a po.
process_x_transaction_detail,comment,let user enter comment
process_x_transaction_detail,comment_process,indicate if this process is comment process or not
process_x_transaction_detail,consolidatable_flag,Indicates whether this process (stage) is eligible to be combined on a consolidated Process PO with processes from other process Transaction.
process_x_transaction_detail,container_flag,Flag indicating this process step has a fillable container
process_x_transaction_detail,container_inv_mast_uid,Key to item table for fillable container item ID
process_x_transaction_detail,container_uom,UOM to use for creating adjustment for fillable container use
process_x_transaction_detail,cost,Cost of the stage.
process_x_transaction_detail,cost_type,Indicates whether the cost is determined by Weight of the raw item or by Unit of Measure for the raw item.
process_x_transaction_detail,cost_unit_size,Unit size for the cost of the stage.
process_x_transaction_detail,cost_uom,Describes the unit of measure of the cost of the stage. (ex. $10 per BOX)
process_x_transaction_detail,date_created,Indicates the date/time this record was created.
process_x_transaction_detail,date_last_modified,Indicates the date/time this record was last modified.
process_x_transaction_detail,division_id,Division for stages that require a po.
process_x_transaction_detail,estimated_hours,Estimated hours it should take to complete the stage.
process_x_transaction_detail,lag_time_hours,Allows additional time to be added to the time it takes to complete a stage. Updates expected_date from process_x_transaction.
process_x_transaction_detail,last_maintained_by,ID of the user who last maintained this record
process_x_transaction_detail,min_po_cost,Minimum po cost for stages that require a po.
process_x_transaction_detail,po_required,Is a Purchase Order required when moving material into a stage?
process_x_transaction_detail,posted_gl_po_qty,column to hold quantity that was posted to gl for process po
process_x_transaction_detail,process_x_trans_detail_uid,Stage that has a purchase order.
process_x_transaction_detail,process_x_transaction_uid,FK to process_x_transaction table
process_x_transaction_detail,purchasing_weight,store purchasing weight value for the stage
process_x_transaction_detail,qty_in,Quantity currently in a stage.
process_x_transaction_detail,qty_lost,Quantity lost performing this stage.
process_x_transaction_detail,qty_out,Quantity that has moved through the stage.
process_x_transaction_detail,qty_partially_received,Quantity that was received from a Stage PO. Only applicable if stage.allow_partials = 
process_x_transaction_detail,qty_split,Quantity that was split .
process_x_transaction_detail,qty_unit_size,Unit size the material gets processed in.
process_x_transaction_detail,row_status_flag,Indicates current record status.
process_x_transaction_detail,sequence_no,User defined sort order of the stages.
process_x_transaction_detail,stage_cd,Code used to identify the stage.
process_x_transaction_detail,stage_desc,A brief description of the stage.
process_x_transaction_detail,stage_po_desc,Description to print on pos for stages that require a po.
process_x_transaction_detail,stage_qty_uom,Describes the unit of measure the material gets processed in. (Ex. Feet -  Pounds)
process_x_transaction_detail,stage_uid,Unique -  internal identifier for a stage
process_x_transaction_detail,stage_wip_account_number,The GL account affected by the costs associated with a stage while work is in progress.
process_x_transaction_detail,start_date,Date the stage was started.
process_x_transaction_detail,supplier_id,Supplier for stages that require a po.
process_x_transaction_detail,traveler_required_flag,Indicates if the system should update the master row_status_flag to print pending when material is moved in.
process_x_transaction_detail,vendor_id,Vendor for stages that require a po.
process_x_transaction_detail,wip_inv_mast_uid,Column holds inv_mast_uid of the item at the point that a process is performed on the item.
process_x_transaction_note,activation_date,When should this note be activated?
process_x_transaction_note,created_by,User who created the record
process_x_transaction_note,date_created,Date and time the record was originally created
process_x_transaction_note,date_last_modified,Date and time the record was modified
process_x_transaction_note,delete_flag,Indicates whether this record is logically deleted
process_x_transaction_note,entry_date,When was this note entered?
process_x_transaction_note,expiration_date,When does this note expire?
process_x_transaction_note,last_maintained_by,User who last changed the record
process_x_transaction_note,mandatory,Is this a Mandatory note? Y or N
process_x_transaction_note,note,What are the contents of the note?
process_x_transaction_note,note_id,What is the unique identifier for this process note?
process_x_transaction_note,notepad_class_id,What is the class for this note?
process_x_transaction_note,process_x_transaction_note_uid,What is the unique identifier for this table
process_x_transaction_note,process_x_transaction_uid,What process transaction does this note belong to?
process_x_transaction_note,topic,Topic - like a Header for the note
prod_group_dealer_warranty,coil_labor_charge_credit,The labor charge credit provided on a claim for the leak/coil product type.
prod_group_dealer_warranty,coil_labor_inv_mast_uid,FK to inv_mast.inv_mast_uid.  Link to associated item record representing the labor charge for the leak/coil product type.
prod_group_dealer_warranty,commercial_product_flag,Determines if claims for this product group default to the commercial type.
prod_group_dealer_warranty,compressor_labor_charge_credit,The labor charge credit provided on a claim for the compressor product type.
prod_group_dealer_warranty,compressor_labor_inv_mast_uid,FK to inv_mast.inv_mast_uid.  Link to associated item record representing the labor charge for the compressor product type.
prod_group_dealer_warranty,created_by,User who created the record
prod_group_dealer_warranty,date_created,Date and time the record was originally created
prod_group_dealer_warranty,date_last_modified,Date and time the record was modified
prod_group_dealer_warranty,labor_days,The number of days after installation for which the a labor charge credit can apply if there is a failure.
prod_group_dealer_warranty,last_maintained_by,User who last changed the record
prod_group_dealer_warranty,prod_group_dealer_warranty_uid,Unique internal identifier.
prod_group_dealer_warranty,product_group_uid,FK to column product_group.product_group_uid.  Link to associated product group record.
prod_group_dealer_warranty,product_type_cd,"Claim product type.  Valid values are 300 (none), 2057 (equipment), 2990 (coil), 2991 (compressor), 2992 (heat exchanger) and 2993 (parts)."
prod_group_dealer_warranty,require_date_code_flag,Determines if the user will be prompted for a date code to confirm that a part is eligible for warranty.
prod_group_dealer_warranty,require_equipment_dtl_flag,Determines if replacement model and serial number information is required during claim entry.
prod_group_dealer_warranty,require_failed_part_no_flag,Determines if failed part number information is required during claim entry.
prod_group_dealer_warranty,unit_off_shelf_life,The warranty length in months of parts when they are placed on a parts only claim.
prod_group_dealer_warranty_equip,created_by,User who created the record
prod_group_dealer_warranty_equip,date_created,Date and time the record was originally created
prod_group_dealer_warranty_equip,date_last_modified,Date and time the record was modified
prod_group_dealer_warranty_equip,equipment_type_cd,"The equipment type.  Valid values are 2996 (commercial coil), 2997 (commercial compressor), 2998 (commercial equipment), 2999 (commercial heat exchanger), 3000 (residential coil), 3001 (residential compressor), 3002 (residential equipment) and 3003 (resid"
prod_group_dealer_warranty_equip,last_maintained_by,User who last changed the record
prod_group_dealer_warranty_equip,prod_group_dealer_warranty_equip_uid,Unique internal identifier
prod_group_dealer_warranty_equip,product_group_uid,FK to column product_group.product_group_uid.  Link to associated product group record.
prod_group_dealer_warranty_equip,row_status_flag,Current row status.
prod_group_dealer_warranty_equip,warranty_months,The length of the warranty in months for the associated equipment type.
prod_group_dealer_warranty_serial,created_by,User who created the record
prod_group_dealer_warranty_serial,date_created,Date and time the record was originally created
prod_group_dealer_warranty_serial,date_last_modified,Date and time the record was modified
prod_group_dealer_warranty_serial,last_maintained_by,User who last changed the record
prod_group_dealer_warranty_serial,prod_group_dealer_warranty_serial_uid,Unique internal identifier.
prod_group_dealer_warranty_serial,product_group_uid,FK to column product_group.product_group_uid.  Link to associated product group record.
prod_group_dealer_warranty_serial,row_status_flag,Current row status.
prod_group_dealer_warranty_serial,serial_template,Template that serial numbers for items in the associated product group need to obey when entered on a dealer warranty claim.
prod_group_strategic_hdr,company_id,Company identifier for this record.
prod_group_strategic_hdr,created_by,User who created the record
prod_group_strategic_hdr,date_created,Date and time the record was originally created
prod_group_strategic_hdr,date_last_modified,Date and time the record was modified
prod_group_strategic_hdr,default_core_status,Default Core Status
prod_group_strategic_hdr,factor_1,Product Group associated with this record.
prod_group_strategic_hdr,group_type_cd,"Type of group being defined (ie: Discount Group, Discount Group / Supplier,…)"
prod_group_strategic_hdr,last_maintained_by,User who last changed the record
prod_group_strategic_hdr,prod_group_strategic_hdr_uid,Unique Identifier for table
prod_group_strategic_hdr,supplier_id,Supplier that relates to this product group
prod_group_strategic_hdr,visibility_cd,Visibility of Product Group/Supplier - Very High/High/Medium/Low/Very Low
prod_group_strategic_hdr,visibility_coreness_factor,Visibility coreness factor
prod_group_strategic_line,created_by,User who created the record
prod_group_strategic_line,date_created,Date and time the record was originally created
prod_group_strategic_line,date_last_modified,Date and time the record was modified
prod_group_strategic_line,last_maintained_by,User who last changed the record
prod_group_strategic_line,minimum_value,Minimum value for strategic product group
prod_group_strategic_line,price_cube_modifier,Modifier to price
prod_group_strategic_line,prod_group_strategic_hdr_uid,Unique Identifier for header table
prod_group_strategic_line,prod_group_strategic_line_uid,Unique Identifier for table
prod_line_component_labor,created_by,User who created the record
prod_line_component_labor,date_created,Date and time the record was originally created
prod_line_component_labor,date_last_modified,Date and time the record was modified
prod_line_component_labor,estimated_labor_cost,Indicates the cost of service labor - this is a user defined field.
prod_line_component_labor,estimated_labor_price,Indicates the price of service labor (estimated_labor_rate * estimated hours).
prod_line_component_labor,estimated_labor_rate,Indicates the price rate of service labor.
prod_line_component_labor,estimated_material_cost,Indicates the inventory cost of a component.
prod_line_component_labor,last_maintained_by,User who last changed the record
prod_line_component_labor,prod_line_component_labor_uid,Unique identifier for the record.
prod_line_component_labor,prod_order_line_component_uid,Reference uid to prod_order_line_component table.
prod_ord_comp_x_inv_adj,adjustment_line_number,Inventory Adjustement Line Number
prod_ord_comp_x_inv_adj,adjustment_number,Inventory Adjustement Number
prod_ord_comp_x_inv_adj,created_by,User who created the record
prod_ord_comp_x_inv_adj,date_created,Date and time the record was originally created
prod_ord_comp_x_inv_adj,date_last_modified,Date and time the record was modified
prod_ord_comp_x_inv_adj,last_maintained_by,User who last changed the record
prod_ord_comp_x_inv_adj,prod_ord_comp_x_inv_adj_uid,Table unique identifier
prod_ord_comp_x_inv_adj,prod_order_line_component_uid,Production Order Line Component
prod_ord_comp_x_inv_adj,prod_order_line_uid,Production Order Line
prod_ord_comp_x_inv_adj,row_status_flag,Record Status
prod_ord_line_compnt_x_oe_line,date_created,Indicates the date/time this record was created.
prod_ord_line_compnt_x_oe_line,date_last_modified,Indicates the date/time this record was last modified.
prod_ord_line_compnt_x_oe_line,last_maintained_by,ID of the user who last maintained this record
prod_ord_line_compnt_x_oe_line,oe_line_uid,Internal unique value to identify an order line.
prod_ord_line_compnt_x_oe_line,prod_order_line_component_uid,Unique ID for this production order line component.
prod_ord_line_compnt_x_oe_line,row_status_flag,Indicates current record status.
prod_ord_line_po,component_number,Production Order component number associated with this prod_ord_line_po record
prod_ord_line_po,connection_type,Indicates the type of transaction connected to the Production Order.
prod_ord_line_po,date_created,Indicates the date/time this record was created.
prod_ord_line_po,date_last_modified,Indicates the date/time this record was last modified.
prod_ord_line_po,line_number,Production Order line number associated with this prod_ord_line_po record
prod_ord_line_po,po_line_number,Purchase Order line associated with this prod_ord_line_po record
prod_ord_line_po,po_number,Purchase Order associated with this prod_ord_line_po record
prod_ord_line_po,prod_order_number,Production Order associated with this prod_ord_line_po record
prod_ord_line_po,quantity,Quantity for this component tied to the purchase order
prod_ord_line_po,row_status_flag,Indicates current record status.
prod_order_hdr,actual_freight_cost,Indicates actual freight cost for the production order
prod_order_hdr,approved,Has this product order been approved?
prod_order_hdr,assemble_disassemble,Determines if this production order is an assembly or disassembly.
prod_order_hdr,cancel,Indicates whether the production order has been canceled.
prod_order_hdr,comment,Production order comments.
prod_order_hdr,company_id,Unique code that identifies a company.
prod_order_hdr,complete,Indicates whether the production order has been completed.
prod_order_hdr,create_auto_transfer,This option allows you to bypass Order Based Transfers on an individual Production Order basis.
prod_order_hdr,date_created,Indicates the date/time this record was created.
prod_order_hdr,date_last_modified,Indicates the date/time this record was last modified.
prod_order_hdr,delete_flag,Indicates whether this record is logically deleted
prod_order_hdr,drawing_package_printed_flag,Drawing Package Printed Flag
prod_order_hdr,drawings_complete,Indicates that the drawings have been completed
prod_order_hdr,entered_by,Id of who entered the production order.
prod_order_hdr,estimated_freight_cost,Indicates estimated freight cost for the production order
prod_order_hdr,expected_completion_date,Date the production order should be completed.
prod_order_hdr,expedite_date,The date in which this production order needs to be expedited in order to get assembly out on time
prod_order_hdr,inventory_location_id,Default Inventory Location for production order
prod_order_hdr,last_maintained_by,ID of the user who last maintained this record
prod_order_hdr,manual_freight_overide_flag,This will be set to Y if the user changed freight.
prod_order_hdr,order_date,When was this order taken?
prod_order_hdr,period,Which period does this quota apply to?
prod_order_hdr,printed,"Indicates whether a pick ticket, invoice, shipping paper, transfer form, or production order form has been printed for the shipment or release."
prod_order_hdr,priority,"Determines the scheduling priority when there are multiple production orders with same parameters, like having same required date."
prod_order_hdr,prod_order_number,Production order number.
prod_order_hdr,release_date,The date when the order is released to production
prod_order_hdr,required_date,When is this purchase order line item required by?
prod_order_hdr,source_location_id,Location ID
prod_order_hdr,year_for_period,What year does the period belong to?
prod_order_line,actual_freight_cost,Indicates actual freight cost for assembly items- column added for custom feature
prod_order_line,assembly_for_stock,Indicates whether the assembly should be treated as a stock item after processing.
prod_order_line,cancel,Indicates whether the line is canceled.
prod_order_line,comment_date,User-defined date
prod_order_line,committed_start_date,Date user commits to starting the assembly
prod_order_line,completed,Indicates whether the line is completed.
prod_order_line,cost_to_disassemble,Cost to disassemble this assembly.
prod_order_line,country_of_origin,Custom column to store assembly components country of origin rolled up from all its components in Production Order Processing Window.
prod_order_line,cum_assembly_cost,Stores the accumulated assembly cost that has been processed.
prod_order_line,date_created,Indicates the date/time this record was created.
prod_order_line,date_last_modified,Indicates the date/time this record was last modified.
prod_order_line,deposit_bin,bin where all the components will put to when assemble
prod_order_line,design_complete_flag,"Indicates whether the design of the Assembly has been completed. CAD Drawings, Blue Prints, etc…"
prod_order_line,end_date,Actual date assembly is finished
prod_order_line,estimated_freight_cost,Indicates estimated freight cost for assembly items- column added for custom feature
prod_order_line,estimated_process_cost,Estimated Secondary Processing Cost for the Assemblies.
prod_order_line,exclude_prod_order_from_scp_flag,Exclude Assembly from Capacity Planning and Production Scheduling
prod_order_line,expedite_date,The date in which this assembly line item needs to be expedited
prod_order_line,extd_comp_cost,Indicates cost representing the sum of the components costs
prod_order_line,extd_comp_cost_edited_flag,This will be a Y/N field indicating whether or not the ext_comp_cost has been edited by the user
prod_order_line,extended_desc,Extended description of the assembly item.
prod_order_line,free_form,To indicate whether assembly is a free form assembly.
prod_order_line,hose_assembly_flag,"When (Y)es, signifies that this production order line is a hose/cable type assembly."
prod_order_line,hose_overall_length,Overall length of a hose\cable type assembly including fittings\adaptors.
prod_order_line,hose_uom,FK to column unit_of_measure.unit_id - unit of measure chosen to describe the measurement of the overall length for this production order line.
prod_order_line,inv_mast_uid,Unique identifier for the item id.
prod_order_line,labor,The labor amount for the line.
prod_order_line,last_maintained_by,ID of the user who last maintained this record
prod_order_line,line_number,Line number 
prod_order_line,manual_freight_overide_flag,This will be set to Y if the user changed freight - column added for custom feature
prod_order_line,operation_sequence_set,It specifies whether the operation sequence is manually reviewed and entered by the user and should not be updated by the stored procedure.
prod_order_line,overall_assembly_length,Used for hose assemblies. Not currently used.
prod_order_line,print_compnts_on_pick_ticket,Indicates whether components should print on a pick ticket.
prod_order_line,print_components_on_invoice,Indicates whether components should print on an invoice.
prod_order_line,print_incomplete_assemblies,Determines how assemblies print on Production Order forms.
prod_order_line,print_return_to_stock_components,Indicates whether to print RTS components on forms.
prod_order_line,prod_order_line_uid,Unique Identifier for prod_order_line table
prod_order_line,prod_order_number,Production order number.
prod_order_line,qty_completed,Quantity completed.
prod_order_line,qty_confirmed,SKU qty on pick tickets that have been confirmed for use in production order processing.
prod_order_line,qty_on_pick_tickets,Assembly item SKU quantities on production pick tickets for use in production order picking.
prod_order_line,qty_to_make,Quantity to make
prod_order_line,required_date,The date in which this production order line item required.
prod_order_line,scheduling_type_cd,It specifies the type of scheduling used for the labor operation sequence.
prod_order_line,ship_incomplete_assemblies,Indicates whether to ship an item that is not fully assembled.
prod_order_line,ship_partial_quantity,Indicates whether to ship less than the quantity to make.
prod_order_line,start_date,Date production order is printed
prod_order_line,unit_of_measure,What is the unit of measure for this row?
prod_order_line,unit_size,The size of the unit_of_measure.
prod_order_line_comp_frght,assembly_inv_mast_uid,Link to associated assembly_hdr table.
prod_order_line_comp_frght,component_inv_mast_uid,Link to associated inv_mast table.
prod_order_line_comp_frght,created_by,User who created the record
prod_order_line_comp_frght,date_created,Date and time the record was originally created
prod_order_line_comp_frght,date_last_modified,Date and time the record was modified
prod_order_line_comp_frght,freight_cost,User entered value used for calculation of the assembly cost.
prod_order_line_comp_frght,last_maintained_by,User who last changed the record
prod_order_line_comp_frght,po_no,Link to associated po_hdr table.
prod_order_line_comp_frght,prod_order_line_comp_frght_uid,Unique Identifier for this table
prod_order_line_comp_frght,prod_order_line_component_uid,Link to associated prod_order_line_component table.
prod_order_line_comp_frght,transfer_no,Link to associated transfer_hdr table.
prod_order_line_comp_labor,applied_labor_acct,Account which is associated with Technician
prod_order_line_comp_labor,base_labor_rate,Base Rate for the labor
prod_order_line_comp_labor,base_ut_price,Base unit price
prod_order_line_comp_labor,bill_to_customer_flag,If Y then bills to customer
prod_order_line_comp_labor,commission_cost,The cost to be used to calculate commissions.
prod_order_line_comp_labor,commission_cost_edited_flag,"If this column is set to Y, then commission_cost has been edited."
prod_order_line_comp_labor,cost_posted,Labor cost posted to GL
prod_order_line_comp_labor,created_by,User who created the record
prod_order_line_comp_labor,date_created,Date and time the record was originally created
prod_order_line_comp_labor,date_last_modified,Date and time the record was modified
prod_order_line_comp_labor,extended_desc,Extended description of labor
prod_order_line_comp_labor,hours_charged,Number of hours charged
prod_order_line_comp_labor,hours_worked,Number of hours worked
prod_order_line_comp_labor,labor_sequence,Represents the sequence in which the labor must be performed.
prod_order_line_comp_labor,labor_type_cd,"Type of labor - regular, overtime, premium"
prod_order_line_comp_labor,last_maintained_by,User who last changed the record
prod_order_line_comp_labor,location_id,Identifies the location where labor is performed
prod_order_line_comp_labor,manual_price_overide_flag,This will be set if the user changed price
prod_order_line_comp_labor,minutes_worked,Number of minutes worked
prod_order_line_comp_labor,print_on_invoice_flag,If Y then this prints on invoice
prod_order_line_comp_labor,print_on_pick_ticket_flag,If Y then this prints on pick ticket
prod_order_line_comp_labor,prod_order_line_comp_labor_uid,Unique Identifier for this table
prod_order_line_comp_labor,prod_order_line_component_uid,Link to associated prod_order_line_component table.
prod_order_line_comp_labor,row_status_flag,Indicates whether labor is completed
prod_order_line_comp_labor,sales_cost,The cost based upon the technician and selected labor type.
prod_order_line_comp_labor,sales_tax,Sales tax for this production order labor item
prod_order_line_comp_labor,service_center_uid,Unique identifier for  for Service Center
prod_order_line_comp_labor,service_labor_type_cd,Labor Type - Direct / Indirect
prod_order_line_comp_labor,service_labor_uid,Unique identifier for labor table.
prod_order_line_comp_labor,service_technician_uid,Unique identifier for technician table
prod_order_line_comp_labor,skill_level,Contains the skill level required to perform the labor.
prod_order_line_comp_labor,taxable_flag,Indicates whether the labor is taxable or not.
prod_order_line_comp_labor,total_cost,The total cost for this labor line.
prod_order_line_comp_labor,total_extended_price,Total extended price for the labor
prod_order_line_comp_labor,total_unit_price,Total unit price for the labor
prod_order_line_component,backflush_flag,Indicate if the component item is a backflush component.
prod_order_line_component,belting_length,Length of the cut for belting components
prod_order_line_component,belting_width,Width of the cut for belting components
prod_order_line_component,comp_extended_desc,Extended description of the component.
prod_order_line_component,company_id,Unique code that identifies a company.
prod_order_line_component,complete,Indicates whether the component is completed.
prod_order_line_component,completion_date,Current expected completion date
prod_order_line_component,component_cut_length,SKU qty needed for hose\cable and hose sleeve type assembly components.
prod_order_line_component,component_number,Component line number
prod_order_line_component,concurrent_capacity,It specifies the concurrent number of resources for a job in a given production order setting
prod_order_line_component,country_of_origin,Custom column to store item's country of origin in Production Order Processing Window
prod_order_line_component,cut_length_edited_flag,"When enabled (Y), indicates that the component_cut_length has been manually edited."
prod_order_line_component,date_created,Indicates the date/time this record was created.
prod_order_line_component,date_last_modified,Indicates the date/time this record was last modified.
prod_order_line_component,disposition,Disposition of the unallocated quantity.
prod_order_line_component,division_id,The division of the supplier.
prod_order_line_component,expedite_date,The date in which this production order line component needs to be expedited
prod_order_line_component,extended_desc,Extended description for this production order component.
prod_order_line_component,inv_mast_uid,Unique identifier for the item id.
prod_order_line_component,inventory_cost,An inventory cost of a component based on inventory costing basis
prod_order_line_component,labor_type_cd,Labor Type - Direct / Indirect
prod_order_line_component,last_maintained_by,ID of the user who last maintained this record
prod_order_line_component,line_number,Assembly line number
prod_order_line_component,loose_ship_flag,Flag to indicate whether an assembly component on the production order is a loose ship item.
prod_order_line_component,new_cost,A user specified inventory cost of a component.  The default value is from inventory_cost
prod_order_line_component,next_operation,It specifies the next operations that has to performed before the value corresponding to operation sequence column
prod_order_line_component,operation_end_date,Labor Process End Date
prod_order_line_component,operation_sequence,It defines the logical sequence in which the labor operations are performed when processing the Assembly.
prod_order_line_component,operation_start_date,Labor Process Start Date
prod_order_line_component,operation_uid,Indicates if the line is for material (code: 1578) or for labor (code: 1577).
prod_order_line_component,original_completion_date,Original expected completion date
prod_order_line_component,other_charge,Indicates whether the component is an other charge item.
prod_order_line_component,po_cost,"PO cost of the component. Used for direct ship, special and non-stock components."
prod_order_line_component,previous_operation,It specifies the previous operations that has to performed before the value corresponding to operation sequence column
prod_order_line_component,prod_order_line_component_uid,Unique identifier for the record.
prod_order_line_component,prod_order_number,Production order number
prod_order_line_component,qty_allocated,Component quantity allocated in SKUs.
prod_order_line_component,qty_canceled,Component quantity canceled in SKUs.
